X1,X2
-2.9726153158652124,8.548556374628065
-3.7005011202553986,9.670839736832152
3.2622094682710103,1.035344644025609
6.225895652373453,0.735354185113883
5.906789985414724,1.2655002183219513
-2.4174368465172478,7.026717213597429
-2.728869510890262,9.371398699710069
-3.571501336778855,9.487878558833502
4.920870703963134,1.3504701641201382
4.41641605090225,2.687170178032824
-0.9299848075453587,9.78172085735123
-2.5040841664102893,8.779698994823175
6.772912210884368,0.021081884418230112
-6.986657551105828,-7.915351915695321
-3.9877196134201776,8.294441919803614
-2.6248459054409907,8.713182432609033
-2.281737688448621,10.321428882480749
-7.433276496498452,-8.077987485864796
5.465295185216132,2.7866793199413706
-2.2493148288043265,9.796108999975631
6.081152125294217,0.5373075327612926
-3.2112507169301026,8.686623981600553
-6.568719625553266,-5.404753376326394
-7.865353237486814,-6.376063077758102
-3.348415146275389,8.705073752347108
4.838938531801571,1.3729528067819374
-6.1680123130623805,-8.004751685113815
-8.486073511408843,-6.676645957408724
-8.199860398171912,-5.048650827421593
-4.726444733639713,-7.647457156163997
-5.953449643619629,-4.970692952805816
-6.988387339608128,-6.478397871177005
-7.755245444536027,-8.262909324240283
3.909512204510965,2.189628273522707
3.847358097795401,1.858433242473833
5.803042588383061,1.983402744960319
-1.3506020440453461,8.19360380984661
-2.267235351486716,7.101005883540523
-7.530269760273097,-7.367234977040643
-8.184096691656123,-6.210437044445908
-5.821202704301682,-8.63884907969906
-3.2924509153889874,8.692224611992646
-3.5220287433871738,9.328533460793595
-6.942306288424442,-5.924967272774708
-5.356503113881613,-6.341199549591288
-2.422150554814579,8.715278777732454
-7.579352699143856,-6.666129682541724
-3.317691225945938,8.512529084613785
-2.581207744633084,10.017819026090345
6.272290140159736,0.5430283059800993
4.70968092121812,1.5878560870789717
-2.7015585878338726,9.315833470531935
5.186976217398139,1.7709770315068378
4.813059762079283,2.358487063669569
4.853972580358305,0.727430905228744
-2.409546257965109,8.510810474082122
-7.638759852704968,-6.729715806799739
-2.216125149754069,8.299934710171954
-5.602527552491003,-8.955033172732442
-8.943926067470665,-0.6365260909024695
-5.8915876499869,6.387837632114866
7.214455664373983,6.269308638067859
2.2085018865863066,-6.256083748727875
7.295855883021169,6.472693785971394
-5.752420536730458,6.134248899780054
-7.559646475737805,5.675119982384615
-4.050041432130698,9.773812221022524
-9.625792219014887,-8.420613431775251
0.6915863137434108,0.7944665202738665
1.397906529243384,-1.518357639800973
3.663834585386672,3.4695456774269537
0.5463584336615579,-1.0560903943649436
-6.496602012146225,4.5254739282576075
4.176343179221458,3.641946041148053
4.6961388286685075,-5.795127813092611
-7.570366079003248,-5.6545935527921065
-6.187945611349537,-3.1913342792844723
0.8363184961148846,3.906004355529369
7.941122173417295,0.1073354344300892
5.558923901274005,-5.4591886871741035
-8.638858663382846,-0.07138756084063758
-8.724088079666284,4.307488519867842
8.92671969642073,1.4795375652015768
-1.671389853658244,-5.4668862534059155
-6.398819560240461,-9.32725010077527
-9.016312930174754,-6.430454083159742
8.89225134248672,3.755894540514211
0.4089857483732793,1.35072942258018
-9.8096886209834,-0.29400122621721536
-7.50470700861708,6.591419820653929
5.529823071260232,-4.556160694818898
0.3161147487180145,9.685373355238365
-5.234544448888001,2.777415990530139
-0.7554179815887974,5.999266142796218
6.4157758030590415,-4.477492803659318
-3.996044796462204,9.124094118871682
-0.8986881837728706,-2.8112168652057505
9.056095698326779,7.02951290401402
-5.3125876736297055,1.4688818910350143
5.704679538975839,9.966894647393836
-5.374556402785604,0.44194695780417526
5.791015710014385,-9.28994672106844
3.8951318156533095,3.9242490786483053
-4.466253384319499,4.050570871076067
1.7311415461968025,2.5317973246865204
-2.024656968446492,1.6572642957993864
4.330751047561813,6.8967842085525
7.666275662097675,9.970530049319876
