X0,X1,Y
0.23608208958222032,0.24869609118243796,0
-0.39321966704753986,-0.006606041227058712,0
0.654194806146891,0.15696707719938913,1
-0.9125228755986396,-1.69552413961447,1
0.6380549310608186,1.6608450630045966,1
0.24117663013940976,0.3263203070875361,1
0.5190205641382875,0.06194739179768122,1
-1.2487098041187905,-1.0679730389102349,0
-0.4252445931242391,1.40943516723329,1
0.0762159268986552,0.47059617735559117,1
0.4413427634624091,-1.4112130893644392,1
0.6256132831493993,-0.18559228700002395,1
1.1775445159756144,-0.777238527746407,0
-0.13381096328959186,-0.3232253572998569,1
-0.30350438191089446,-0.3802877321138679,0
1.3434609883881614,-1.9416866789137943,0
0.19843314549636676,0.7389030137394672,0
0.7847179048430064,-0.2180979905339136,0
1.846844042628007,1.6025208105373945,1
0.2304828664263619,-0.32844092654689383,1
0.8379762635739736,-0.12773150867593497,1
0.26465751220721534,-0.7643518282264645,0
0.4528127174501769,1.2658478215808309,1
1.1281251500117482,1.457955852546414,1
1.4532636963589645,0.8748972820300078,1
1.4504388442869915,0.1919038217356548,0
0.663413411725554,1.807997269443595,1
-0.8584803574059963,0.31404363349089,1
1.912320558441562,1.193023020269188,0
-0.5912251408184099,-0.0966654244626658,0
-0.17678781596712478,0.1811592899449676,1
-0.6174600820548661,1.1591211180792307,1
1.3783900462505052,1.285710317388974,0
0.5675130236865038,0.13325053579678647,1
1.5141803087462722,2.4574463029641564,1
-1.4195122100703217,-1.8252392960233597,0
1.5143881315781484,-0.47326216719746483,1
0.759796923452247,1.4650865083056448,1
3.9842258104013863,3.0842558778500746,1
2.0503476447679834,-2.0642654196834815,0
0.03838701630516844,0.028055553524808374,1
0.11542492765805223,1.4508203878140593,1
1.006499250083249,0.6657357103301413,1
-0.7885194921858563,0.02446210844907659,0
1.2205147842510207,0.5702505146961918,0
1.0114257265465922,-0.41252221053550586,0
-0.09395269383197324,0.21099871515652718,1
1.176681181314694,-0.2586162127347611,1
-0.20007026832242758,0.3755184236157578,1
2.44816692041426,-0.37217498171101476,0
-0.22966178443342322,-0.14962645631957006,0
